202-5-92-29052;4;6;9;202;5;92;29052;MONOLITHOS RODOU;;27 45 39;36 07 25;80;65
202-5-92-29053;4;6;9;202;5;92;29053;MONOLITHOS RODOU;;27 45 39;36 07 25;150;65
202-5-92-29061;4;6;9;202;5;92;29061;KOUTSOUTIS RODOU;;27 52 29;36 14 53;80;65
202-5-92-29062;4;6;9;202;5;92;29062;KOUTSOUTIS RODOU;;27 52 29;36 14 53;160;65
202-5-92-29064;4;6;9;202;5;92;29064;KOUTSOUTIS RODOU;;27 52 29;36 14 53;210;65
202-5-92-29067;4;6;9;202;5;92;29067;KOUTSOUTIS RODOU;;27 52 29;36 14 53;300;65
202-5-92-29081;4;6;9;202;5;92;29081;DIAGORAS RODOY;;28 13 42;36 26 16;100;65
202-5-92-29086;4;6;9;202;5;92;29086;DIAGORAS RODOY;;28 13 42;36 26 16;230;65
202-5-92-29087;4;6;9;202;5;92;29087;DIAGORAS RODOY;;28 13 42;36 26 16;320;65
202-5-92-29092;4;6;9;202;5;92;29092;AFANTOU;;28 09 31;36 18 31;160;65
202-5-92-29095;4;6;9;202;5;92;29095;AFANTOU;;28 09 31;36 18 31;70;65
202-5-92-29101;4;6;9;202;5;92;29101;RHODES TOWN;;28 13 22;36 27 13;100;65
202-5-92-29102;4;6;9;202;5;92;29102;RHODES TOWN;;28 13 22;36 27 13;220;65
202-5-92-29103;4;6;9;202;5;92;29103;RHODES TOWN;;28 13 22;36 27 13;330;65
202-5-92-29105;4;6;9;202;5;92;29105;RHODES TOWN;;28 13 22;36 27 13;100;65
202-5-92-29106;4;6;9;202;5;92;29106;RHODES TOWN;;28 13 22;36 27 13;220;65
202-5-92-29107;4;6;9;202;5;92;29107;RHODES TOWN;;28 13 22;36 27 13;330;65
202-5-7-29111;4;6;8;202;5;7;29111;PSALIDI;;27 19 30;36 51 34;40;65
202-5-7-29112;4;6;8;202;5;7;29112;PSALIDI;;27 19 30;36 51 34;100;65
202-5-7-29113;4;6;8;202;5;7;29113;PSALIDI;;27 19 30;36 51 34;340;65
202-5-7-29115;4;6;8;202;5;7;29115;PSALIDI;;27 19 30;36 51 34;40;65
202-5-7-29117;4;6;8;202;5;7;29117;PSALIDI;;27 19 30;36 51 34;340;65
202-5-92-29121;4;6;9;202;5;92;29121;TRIANTA BAY;;28 09 47;36 25 09;80;65
202-5-92-29125;4;6;9;202;5;92;29125;TRIANTA BAY;;28 09 47;36 25 09;80;65
202-5-92-29126;4;6;9;202;5;92;29126;TRIANTA BAY;;28 09 47;36 25 09;170;65
202-5-92-29127;4;6;9;202;5;92;29127;TRIANTA BAY;;28 09 47;36 25 09;290;65
202-5-92-29131;4;6;9;202;5;92;29131;APOLAKKIA BAY;;27 45 08;35 58 11;0;65
202-5-92-29132;4;6;9;202;5;92;29132;APOLAKKIA BAY;;27 45 08;35 58 11;230;65
202-5-7-29141;4;6;8;202;5;7;29141;LIPSOI;;26 44 36;37 17 57;95;65
202-5-7-29142;4;6;8;202;5;7;29142;LIPSOI;;26 44 36;37 17 57;260;65
202-5-7-29143;4;6;8;202;5;7;29143;LIPSOI;;26 44 36;37 17 57;355;65
202-5-7-29149;4;6;8;202;5;7;29149;LIPSOI;;26 44 36;37 17 57;269;65
202-5-92-29151;4;6;9;202;5;92;29151;KARPATHOS SOUTH;;27 09 36;35 28 02;90;65
202-5-92-29152;4;6;9;202;5;92;29152;KARPATHOS SOUTH;;27 09 36;35 28 02;200;65
202-5-92-29153;4;6;9;202;5;92;29153;KARPATHOS SOUTH;;27 09 36;35 28 02;270;65
202-5-92-29161;4;6;9;202;5;92;29161;PSINTHOS;;28 05 56;36 18 54;90;65
202-5-92-29162;4;6;9;202;5;92;29162;PSINTHOS;;28 05 56;36 18 54;230;65
202-5-92-29163;4;6;9;202;5;92;29163;PSINTHOS;;28 05 56;36 18 54;330;65
202-5-92-29172;4;6;9;202;5;92;29172;PRASONISI;;27 46 51;35 53 45;240;65
202-5-92-29173;4;6;9;202;5;92;29173;PRASONISI;;27 46 51;35 53 45;330;65
202-5-92-29176;4;6;9;202;5;92;29176;PRASONISI;;27 46 51;35 53 45;240;65
202-5-92-29191;4;6;9;202;5;92;29191;RODINI RODOS;;28 12 52;36 25 50;20;65
202-5-92-29192;4;6;9;202;5;92;29192;RODINI RODOS;;28 12 52;36 25 50;180;65
202-5-92-29193;4;6;9;202;5;92;29193;RODINI RODOS;;28 12 52;36 25 50;270;65
202-5-92-29195;4;6;9;202;5;92;29195;RODINI RODOS;;28 12 52;36 25 50;20;65
202-5-92-29196;4;6;9;202;5;92;29196;RODINI RODOS;;28 12 52;36 25 50;180;65
202-5-92-29197;4;6;9;202;5;92;29197;RODINI RODOS;;28 12 52;36 25 50;270;65
202-5-46-29201;4;6;9;202;5;46;29201;ARCHAGGELOS;;22 53 12;36 37 52;40;65
202-5-46-29202;4;6;9;202;5;46;29202;ARCHAGGELOS;;22 53 12;36 37 52;250;65
202-5-46-29203;4;6;9;202;5;46;29203;ARCHAGGELOS;;22 53 12;36 37 52;330;65
202-5-72-29211;4;6;9;202;5;72;29211;PARTHENI;;22 31 24;37 29 55;65;65
202-5-72-29212;4;6;9;202;5;72;29212;PARTHENI;;22 31 24;37 29 55;230;65
202-5-92-29231;4;6;9;202;5;92;29231;KASOS;;26 57 03;35 24 35;20;65
202-5-92-29233;4;6;9;202;5;92;29233;KASOS;;26 57 03;35 24 35;280;65
202-5-44-29242;4;6;9;202;5;44;29242;SOLOMOS;;22 54 22;37 52 08;180;65
202-5-44-29243;4;6;9;202;5;44;29243;SOLOMOS;;22 54 22;37 52 08;285;65
202-5-44-29245;4;6;9;202;5;44;29245;SOLOMOS;;22 54 22;37 52 08;30;65
202-5-44-29246;4;6;9;202;5;44;29246;SOLOMOS;;22 54 22;37 52 08;180;65
202-5-44-29247;4;6;9;202;5;44;29247;SOLOMOS;;22 54 22;37 52 08;275;65
202-5-32-29261;4;6;9;202;5;32;29261;ERMIONI;;23 12 05;37 22 05;70;65
202-5-32-29262;4;6;9;202;5;32;29262;ERMIONI;;23 12 05;37 22 05;180;65
202-5-32-29263;4;6;9;202;5;32;29263;ERMIONI;;23 12 05;37 22 05;290;65
202-5-32-29265;4;6;9;202;5;32;29265;ERMIONI;;23 12 05;37 22 05;70;65
202-5-32-29266;4;6;9;202;5;32;29266;ERMIONI;;23 12 05;37 22 05;180;65
202-5-32-29267;4;6;9;202;5;32;29267;ERMIONI;;23 12 05;37 22 05;290;65
202-5-32-29271;4;6;9;202;5;32;29271;ARGOS CNR;;22 44 02;37 37 57;0;65
202-5-32-29272;4;6;9;202;5;32;29272;ARGOS CNR;;22 44 02;37 37 57;200;65
202-5-32-29273;4;6;9;202;5;32;29273;ARGOS CNR;;22 44 02;37 37 57;285;65
202-5-32-29275;4;6;9;202;5;32;29275;ARGOS CNR;;22 44 02;37 37 57;0;65
202-5-32-29276;4;6;9;202;5;32;29276;ARGOS CNR;;22 44 02;37 37 57;200;65
202-5-32-29277;4;6;9;202;5;32;29277;ARGOS CNR;;22 44 02;37 37 57;285;65
202-5-44-29281;4;6;9;202;5;44;29281;VRAHATI;;22 47 02;37 54 23;15;65
202-5-44-29283;4;6;9;202;5;44;29283;VRAHATI;;22 47 02;37 54 23;270;65
202-5-44-29285;4;6;9;202;5;44;29285;VRAHATI;;22 47 02;37 54 23;15;65
202-5-44-29286;4;6;9;202;5;44;29286;VRAHATI;;22 47 02;37 54 23;85;65
202-5-46-29292;4;6;9;202;5;46;29292;GARGALIANOI;;21 38 30;37 03 27;260;65
202-5-46-29293;4;6;9;202;5;46;29293;GARGALIANOI;;21 38 30;37 03 27;330;65
202-5-46-29297;4;6;9;202;5;46;29297;GARGALIANOI;;21 38 30;37 03 27;330;65
202-5-44-29311;4;6;9;202;5;44;29311;FENEOS;;22 18 26;37 55 40;40;65
202-5-44-29312;4;6;9;202;5;44;29312;FENEOS;;22 18 26;37 55 40;55;65
202-5-44-29313;4;6;9;202;5;44;29313;FENEOS;;22 18 26;37 55 40;145;65
202-5-44-29314;4;6;9;202;5;44;29314;FENEOS;;22 18 26;37 55 40;280;65
202-5-42-29321;4;6;9;202;5;42;29321;VARDA;;21 22 34;38 01 41;10;65
202-5-42-29322;4;6;9;202;5;42;29322;VARDA;;21 22 34;38 01 41;50;65
202-5-42-29323;4;6;9;202;5;42;29323;VARDA;;21 22 34;38 01 41;150;65
202-5-42-29324;4;6;9;202;5;42;29324;VARDA;;21 22 34;38 01 41;290;65
202-5-42-29325;4;6;9;202;5;42;29325;VARDA;;21 22 34;38 01 41;10;65
202-5-42-29329;4;6;9;202;5;42;29329;VARDA;;21 22 34;38 01 41;290;65
202-5-52-29331;4;6;9;202;5;52;29331;N. PAOS;;21 58 19;37 49 51;10;65
202-5-52-29332;4;6;9;202;5;52;29332;N. PAOS;;21 58 19;37 49 51;80;65
202-5-52-29333;4;6;9;202;5;52;29333;N. PAOS;;21 58 19;37 49 51;310;65
202-5-42-29341;4;6;9;202;5;42;29341;LIMNI PINIOU;;21 29 17;37 50 42;10;65
202-5-42-29342;4;6;9;202;5;42;29342;LIMNI PINIOU;;21 29 17;37 50 42;90;65
202-5-42-29343;4;6;9;202;5;42;29343;LIMNI PINIOU;;21 29 17;37 50 42;300;65
202-5-46-29355;4;6;9;202;5;46;29355;MALEVOS;;22 15 09;37 10 04;60;65
202-5-46-29356;4;6;9;202;5;46;29356;MALEVOS;;22 15 09;37 10 04;180;65
202-5-46-29357;4;6;9;202;5;46;29357;MALEVOS;;22 15 09;37 10 04;280;65
202-5-46-29361;4;6;9;202;5;46;29361;ANDRITSAINA;;21 53 40;37 30 47;20;65
202-5-46-29362;4;6;9;202;5;46;29362;ANDRITSAINA;;21 53 40;37 30 47;170;65
202-5-46-29363;4;6;9;202;5;46;29363;ANDRITSAINA;;21 53 40;37 30 47;280;65
202-5-72-29371;4;6;9;202;5;72;29371;KARYA ARGOLIDOS;;22 34 44;37 40 07;170;65
202-5-72-29372;4;6;9;202;5;72;29372;KARYA ARGOLIDOS;;22 34 44;37 40 07;220;65
202-5-72-29373;4;6;9;202;5;72;29373;KARYA ARGOLIDOS;;22 34 44;37 40 07;275;65
202-5-44-29381;4;6;9;202;5;44;29381;TRIKALA KORINTHIAS;;22 30 10;37 58 07;30;65
202-5-44-29383;4;6;9;202;5;44;29383;TRIKALA KORINTHIAS;;22 30 10;37 58 07;315;65
202-5-42-29391;4;6;9;202;5;42;29391;DIKASTIRIA-PATRA;;21 43 57;38 14 42;75;65
202-5-42-29392;4;6;9;202;5;42;29392;DIKASTIRIA-PATRA;;21 43 57;38 14 42;160;65
202-5-42-29393;4;6;9;202;5;42;29393;DIKASTIRIA-PATRA;;21 43 57;38 14 42;270;65
202-5-42-29395;4;6;9;202;5;42;29395;DIKASTIRIA-PATRA;;21 43 57;38 14 42;75;65
202-5-42-29396;4;6;9;202;5;42;29396;DIKASTIRIA-PATRA;;21 43 57;38 14 42;160;65
202-5-46-29401;4;6;9;202;5;46;29401;MELIGALAS;;22 01 43;37 11 40;205;65
202-5-46-29402;4;6;9;202;5;46;29402;MELIGALAS;;22 01 43;37 11 40;270;65
202-5-46-29403;4;6;9;202;5;46;29403;MELIGALAS;;22 01 43;37 11 40;310;65
202-5-32-29412;4;6;9;202;5;32;29412;TIROS;;22 52 08;37 13 50;295;65
202-5-32-29413;4;6;9;202;5;32;29413;TIROS;;22 52 08;37 13 50;330;65
202-5-72-29421;4;6;9;202;5;72;29421;POULITHRA;;22 52 13;37 06 44;80;65
202-5-72-29422;4;6;9;202;5;72;29422;POULITHRA;;22 52 13;37 06 44;170;65
202-5-72-29423;4;6;9;202;5;72;29423;POULITHRA;;22 52 13;37 06 44;260;65
202-5-72-29424;4;6;9;202;5;72;29424;POULITHRA;;22 52 13;37 06 44;310;65
202-5-44-29431;4;6;9;202;5;44;29431;KATO DOLIANA;;22 37 16;37 26 31;105;65
202-5-44-29432;4;6;9;202;5;44;29432;KATO DOLIANA;;22 37 16;37 26 31;210;65
202-5-52-29441;4;6;9;202;5;52;29441;KLEITORIA;;22 09 27;37 53 18;190;65
202-5-52-29442;4;6;9;202;5;52;29442;KLEITORIA;;22 09 27;37 53 18;285;65
202-5-52-29443;4;6;9;202;5;52;29443;KLEITORIA;;22 09 27;37 53 18;340;65
202-5-44-29451;4;6;9;202;5;44;29451;AG. PETROS ARKADIAS;;22 33 46;37 19 46;60;65
202-5-44-29452;4;6;9;202;5;44;29452;AG. PETROS ARKADIAS;;22 33 46;37 19 46;240;65
202-5-44-29453;4;6;9;202;5;44;29453;AG. PETROS ARKADIAS;;22 33 46;37 19 46;330;65
202-5-52-29461;4;6;9;202;5;52;29461;EUROSTINA;;22 23 09;38 03 31;35;65
202-5-52-29471;4;6;9;202;5;52;29471;ANO DIAKOFTO;;22 15 05;38 09 18;55;65
202-5-52-29472;4;6;9;202;5;52;29472;ANO DIAKOFTO;;22 15 05;38 09 18;130;65
202-5-52-29473;4;6;9;202;5;52;29473;ANO DIAKOFTO;;22 15 05;38 09 18;230;65
202-5-52-29474;4;6;9;202;5;52;29474;ANO DIAKOFTO;;22 15 05;38 09 18;310;65
202-5-32-29482;4;6;9;202;5;32;29482;PIGADIA ARGOLIDOS;;23 25 54;37 25 32;160;65
202-5-32-29483;4;6;9;202;5;32;29483;PIGADIA ARGOLIDOS;;23 25 54;37 25 32;250;65
202-5-32-29492;4;6;9;202;5;32;29492;SPETSES TOWN;;23 09 19;37 16 05;160;65
202-5-32-29493;4;6;9;202;5;32;29493;SPETSES TOWN;;23 09 19;37 16 05;270;65
202-5-32-29496;4;6;9;202;5;32;29496;SPETSES TOWN;;23 09 19;37 16 05;160;65
202-5-32-29497;4;6;9;202;5;32;29497;SPETSES TOWN;;23 09 19;37 16 05;270;65
202-5-31-29501;4;6;9;202;5;31;29501;IONIA NEA ERITHRAIA;;23 49 09;38 05 07;70;65
202-5-31-29502;4;6;9;202;5;31;29502;IONIA NEA ERITHRAIA;;23 49 09;38 05 07;170;65
202-5-31-29503;4;6;9;202;5;31;29503;IONIA NEA ERITHRAIA;;23 49 09;38 05 07;240;65
202-5-46-29511;4;6;9;202;5;46;29511;KOTRONAS;;22 30 10;36 37 60;15;65
202-5-46-29512;4;6;9;202;5;46;29512;KOTRONAS;;22 30 10;36 37 60;195;65
202-5-46-29513;4;6;9;202;5;46;29513;KOTRONAS;;22 30 10;36 37 60;215;65
202-5-46-29514;4;6;9;202;5;46;29514;KOTRONAS;;22 30 10;36 37 60;290;65
202-5-46-29521;4;6;9;202;5;46;29521;KOITA;;22 25 37;36 29 21;160;65
202-5-46-29522;4;6;9;202;5;46;29522;KOITA;;22 25 37;36 29 21;245;65
202-5-46-29523;4;6;9;202;5;46;29523;KOITA;;22 25 37;36 29 21;310;65
202-5-72-29541;4;6;9;202;5;72;29541;STIMFALIA;;22 34 32;37 53 05;215;65
202-5-72-29542;4;6;9;202;5;72;29542;STIMFALIA;;22 34 32;37 53 05;270;65
202-5-72-29543;4;6;9;202;5;72;29543;STIMFALIA;;22 34 32;37 53 05;330;65
202-5-23-29551;4;6;9;202;5;23;29551;GERANIA ORI;;23 08 13;38 01 18;30;65
202-5-23-29552;4;6;9;202;5;23;29552;GERANIA ORI;;23 08 13;38 01 18;65;65
202-5-23-29556;4;6;9;202;5;23;29556;GERANIA ORI;;23 08 13;38 01 18;125;65
202-5-46-29571;4;6;9;202;5;46;29571;NIATA;;22 46 19;36 54 02;45;65
202-5-46-29572;4;6;9;202;5;46;29572;NIATA;;22 46 19;36 54 02;90;65
202-5-46-29573;4;6;9;202;5;46;29573;NIATA;;22 46 19;36 54 02;135;65
202-5-46-29574;4;6;9;202;5;46;29574;NIATA;;22 46 19;36 54 02;320;65
202-5-46-29602;4;6;9;202;5;46;29602;EPIKOURIOS APOLLONAS;;21 56 24;37 26 46;145;65
202-5-46-29603;4;6;9;202;5;46;29603;EPIKOURIOS APOLLONAS;;21 56 24;37 26 46;245;65
202-5-61-29611;4;6;9;202;5;61;29611;SPATA B2 SATELLITE OUT;;23 56 33;37 55 52;220;65
202-5-61-29613;4;6;9;202;5;61;29613;SPATA B2 SATELLITE OUT;;23 56 33;37 55 52;350;65
202-5-61-29620;4;6;9;202;5;61;29620;ATTIKI ODOS-GERAKAS;;23 50 33;38 00 32;170;65
202-5-61-29625;4;6;9;202;5;61;29625;ATTIKI ODOS-GERAKAS;;23 50 33;38 00 32;60;65
202-5-61-29627;4;6;9;202;5;61;29627;ATTIKI ODOS-GERAKAS;;23 50 33;38 00 32;350;65
202-5-61-29641;4;6;9;202;5;61;29641;SPATA B11;;23 55 60;37 55 13;0;65
202-5-61-29643;4;6;9;202;5;61;29643;SPATA B11;;23 55 60;37 55 13;290;65
202-5-61-29645;4;6;9;202;5;61;29645;SPATA B11;;23 55 60;37 55 13;0;65
202-5-61-29651;4;6;9;202;5;61;29651;STAVROS AGIAS PARASKEVIS;;23 50 51;38 00 17;50;65
202-5-61-29652;4;6;9;202;5;61;29652;STAVROS AGIAS PARASKEVIS;;23 50 51;38 00 17;170;65
202-5-61-29653;4;6;9;202;5;61;29653;STAVROS AGIAS PARASKEVIS;;23 50 51;38 00 17;330;65
202-5-82-29661;4;6;9;202;5;82;29661;VRAVRONA;;24 00 24;37 55 48;140;65
202-5-82-29662;4;6;9;202;5;82;29662;VRAVRONA;;24 00 24;37 55 48;220;65
202-5-82-29663;4;6;9;202;5;82;29663;VRAVRONA;;24 00 24;37 55 48;290;65
202-5-32-29701;4;6;9;202;5;32;29701;MAGOULA ATTIKIS;;23 31 39;38 04 06;30;65
202-5-32-29702;4;6;9;202;5;32;29702;MAGOULA ATTIKIS;;23 31 39;38 04 06;245;65
202-5-32-29703;4;6;9;202;5;32;29703;MAGOULA ATTIKIS;;23 31 39;38 04 06;325;65
202-5-32-29705;4;6;9;202;5;32;29705;MAGOULA ATTIKIS;;23 31 39;38 04 06;30;65
202-5-31-29723;4;6;9;202;5;31;29723;VARNAVAS;;23 56 56;38 13 02;280;65
202-5-31-29727;4;6;9;202;5;31;29727;VARNAVAS;;23 56 56;38 13 02;280;65
202-5-32-29741;4;6;9;202;5;32;29741;TRIZINA;;23 21 53;37 32 22;30;65
202-5-32-29742;4;6;9;202;5;32;29742;TRIZINA;;23 21 53;37 32 22;180;65
202-5-32-29743;4;6;9;202;5;32;29743;TRIZINA;;23 21 53;37 32 22;260;65
202-5-42-29823;4;6;9;202;5;42;29823;MTX DASSILIO;;21 45 36;38 15 04;325;65
202-5-42-29826;4;6;9;202;5;42;29826;MTX DASSILIO;;21 45 36;38 15 04;290;65
202-5-42-29827;4;6;9;202;5;42;29827;MTX DASSILIO;;21 45 36;38 15 04;325;65
202-5-42-29830;4;6;9;202;5;42;29830;GLAFKOS;;21 44 02;38 13 19;0;65
202-5-42-29841;4;6;9;202;5;42;29841;G. PAPANDREOU SQ. PATRA;;21 44 33;38 13 39;120;65
202-5-42-29842;4;6;9;202;5;42;29842;G. PAPANDREOU SQ. PATRA;;21 44 33;38 13 39;250;65
202-5-42-29843;4;6;9;202;5;42;29843;G. PAPANDREOU SQ. PATRA;;21 44 33;38 13 39;330;65
202-5-42-29845;4;6;9;202;5;42;29845;G. PAPANDREOU SQ. PATRA;;21 44 33;38 13 39;120;65
202-5-42-29846;4;6;9;202;5;42;29846;G. PAPANDREOU SQ. PATRA;;21 44 33;38 13 39;250;65
202-5-42-29847;4;6;9;202;5;42;29847;G. PAPANDREOU SQ. PATRA;;21 44 33;38 13 39;330;65
202-5-42-29855;4;6;9;202;5;42;29855;MINTILOGLI;;21 41 34;38 11 12;40;65
202-5-42-29856;4;6;9;202;5;42;29856;MINTILOGLI;;21 41 34;38 11 12;90;65
202-5-42-29857;4;6;9;202;5;42;29857;MINTILOGLI;;21 41 34;38 11 12;205;65
202-5-42-29859;4;6;9;202;5;42;29859;MINTILOGLI;;21 41 34;38 11 12;270;65
202-5-42-29861;4;6;9;202;5;42;29861;PATRA PORT 2;;21 44 05;38 14 55;25;65
202-5-42-29862;4;6;9;202;5;42;29862;PATRA PORT 2;;21 44 05;38 14 55;105;65
202-5-42-29863;4;6;9;202;5;42;29863;PATRA PORT 2;;21 44 05;38 14 55;210;65
202-5-42-29865;4;6;9;202;5;42;29865;PATRA PORT 2;;21 44 05;38 14 55;25;65
202-5-42-29866;4;6;9;202;5;42;29866;PATRA PORT 2;;21 44 05;38 14 55;105;65
202-5-42-29867;4;6;9;202;5;42;29867;PATRA PORT 2;;21 44 05;38 14 55;210;65
202-5-42-29871;4;6;9;202;5;42;29871;SKAGIOPOULIO PATRA;;21 43 57;38 14 02;90;65
202-5-42-29872;4;6;9;202;5;42;29872;SKAGIOPOULIO PATRA;;21 43 57;38 14 02;175;65
202-5-42-29875;4;6;9;202;5;42;29875;SKAGIOPOULIO PATRA;;21 43 57;38 14 02;90;65
202-5-42-29876;4;6;9;202;5;42;29876;SKAGIOPOULIO PATRA;;21 43 57;38 14 02;175;65
202-5-42-29881;4;6;9;202;5;42;29881;LAGOURAS;;21 45 09;38 13 45;0;65
202-5-42-29882;4;6;9;202;5;42;29882;LAGOURAS;;21 45 09;38 13 45;80;65
202-5-42-29885;4;6;9;202;5;42;29885;LAGOURAS;;21 45 09;38 13 45;0;65
202-5-42-29886;4;6;9;202;5;42;29886;LAGOURAS;;21 45 09;38 13 45;80;65
202-5-23-29901;4;6;9;202;5;23;29901;AGIOI THEODOROI;;23 08 20;37 55 36;70;65
202-5-23-29902;4;6;9;202;5;23;29902;AGIOI THEODOROI;;23 08 20;37 55 36;240;65
202-5-23-29903;4;6;9;202;5;23;29903;AGIOI THEODOROI;;23 08 20;37 55 36;340;65
202-5-44-29921;4;6;9;202;5;44;29921;DIMINIO;;22 43 29;38 01 35;30;65
202-5-44-29923;4;6;9;202;5;44;29923;DIMINIO;;22 43 29;38 01 35;310;65
202-5-44-29926;4;6;9;202;5;44;29926;DIMINIO;;22 43 29;38 01 35;105;65
202-5-52-29931;4;6;9;202;5;52;29931;ROZENA;;22 22 49;38 06 51;50;65
202-5-52-29932;4;6;9;202;5;52;29932;ROZENA;;22 22 49;38 06 51;130;65
202-5-52-29933;4;6;9;202;5;52;29933;ROZENA;;22 22 49;38 06 51;326;65
202-5-52-29935;4;6;9;202;5;52;29935;ROZENA;;22 22 49;38 06 51;50;65
202-5-52-29937;4;6;9;202;5;52;29937;ROZENA;;22 22 49;38 06 51;325;65
202-5-44-29941;4;6;9;202;5;44;29941;SPATHOVOUNI;;22 50 31;37 51 05;20;65
202-5-44-29942;4;6;9;202;5;44;29942;SPATHOVOUNI;;22 50 31;37 51 05;120;65
202-5-44-29943;4;6;9;202;5;44;29943;SPATHOVOUNI;;22 50 31;37 51 05;170;65
202-5-44-29944;4;6;9;202;5;44;29944;SPATHOVOUNI;;22 50 31;37 51 05;250;65
202-5-44-29947;4;6;9;202;5;44;29947;SPATHOVOUNI;;22 50 31;37 51 05;170;65
202-5-44-29949;4;6;9;202;5;44;29949;SPATHOVOUNI;;22 50 31;37 51 05;250;65
202-5-46-29951;4;6;9;202;5;46;29951;LIVADAKI;;21 50 15;37 37 23;10;65
202-5-46-29952;4;6;9;202;5;46;29952;LIVADAKI;;21 50 15;37 37 23;75;65
202-5-46-29953;4;6;9;202;5;46;29953;LIVADAKI;;21 50 15;37 37 23;160;65
202-5-46-29954;4;6;9;202;5;46;29954;LIVADAKI;;21 50 15;37 37 23;270;65
202-5-42-29961;4;6;9;202;5;42;29961;ANDRAVIDA TEMP;;21 15 57;37 53 53;20;65
202-5-42-29962;4;6;9;202;5;42;29962;ANDRAVIDA TEMP;;21 15 57;37 53 53;175;65
202-5-42-29963;4;6;9;202;5;42;29963;ANDRAVIDA TEMP;;21 15 57;37 53 53;270;65
202-5-46-29972;4;6;9;202;5;46;29972;MOLAOI;;22 52 25;36 49 46;215;65
202-5-46-29973;4;6;9;202;5;46;29973;MOLAOI;;22 52 25;36 49 46;290;65
202-5-72-29982;4;6;9;202;5;72;29982;SPARTI CNR 2;;22 27 08;37 04 41;260;65
202-5-72-29983;4;6;9;202;5;72;29983;SPARTI CNR 2;;22 27 08;37 04 41;330;65
202-5-72-29986;4;6;9;202;5;72;29986;SPARTI CNR 2;;22 27 08;37 04 41;260;65
202-5-62-30003;4;6;9;202;5;62;30003;ANTINITSA REP;;22 21 32;38 59 53;290;65
202-5-35-30010;4;6;9;202;5;35;30010;XRIMATISTIRIO LEOFOROS ATHINON;;23 42 11;37 59 26;35;65
202-5-85-30027;4;6;9;202;5;85;30027;MARKETING OFFICE CRETE;;25 06 55;35 20 23;140;65
202-5-62-30030;4;6;9;202;5;62;30030;TUNNEL KNIMIDA SOUTH;;22 49 52;38 46 02;260;65
202-5-62-30040;4;6;9;202;5;62;30040;TUNNEL KNIMIDA NORTH;;22 48 20;38 46 39;120;65
202-5-63-30050;4;6;9;202;5;63;30050;PEPSICO IVI OINOFYTA;;23 37 23;38 18 38;0;65
202-5-90-30063;4;6;9;202;5;90;30063;THISEOS KALLITHEA;;23 42 13;37 57 24;320;65
202-5-70-30090;4;6;9;202;5;70;30090;ODYSEA CARRIERS VOULA;;23 46 23;37 49 60;0;65
202-5-63-30100;4;6;9;202;5;63;30100;MYTILINAIOS KOPAIDA;;23 07 17;38 27 51;0;65
202-5-35-30120;4;6;9;202;5;35;30120;ACS PETROU RALLI TAVROS;;23 41 10;37 58 33;0;65
202-5-80-30143;4;6;9;202;5;80;30143;VF SHOP VEIKOU MICRO;;23 45 14;38 00 51;290;65
202-5-80-30147;4;6;9;202;5;80;30147;VF SHOP VEIKOU MICRO;;23 45 14;38 00 51;290;65
202-5-72-30170;4;6;9;202;5;72;30170;TUNNEL TRIPOLI STERNAS NORTH;;22 31 37;37 41 39;40;65
202-5-72-30180;4;6;9;202;5;72;30180;TUNNEL TRIPOLI_NEOXORIOU WEST;;22 29 31;37 41 05;80;65
202-5-72-30182;4;6;9;202;5;72;30182;TUNNEL TRIPOLI_NEOXORIOU WEST;;22 29 31;37 41 05;190;65
202-5-72-30190;4;6;9;202;5;72;30190;TUNNEL TRIPOLI_ARTEMISIOU NORT;;22 28 49;37 39 59;233;65
202-5-44-30201;4;6;9;202;5;44;30201;TUNNEL TRIPOLI_KALOGERIKO NORT;;22 19 07;37 26 52;75;65
202-5-44-30202;4;6;9;202;5;44;30202;TUNNEL TRIPOLI_KALOGERIKO NORT;;22 19 07;37 26 52;200;65
202-5-44-30210;4;6;9;202;5;44;30210;TUNNEL TRIPOLI_RAPSOMATI EAST;;22 12 42;37 22 57;280;65
202-5-44-30211;4;6;9;202;5;44;30211;TUNNEL TRIPOLI_RAPSOMATI EAST;;22 12 42;37 22 57;95;65
202-5-12-30230;4;6;9;202;5;12;30230;THE MET HOTEL THESSALONIKI;;22 55 15;40 38 27;45;65
202-5-61-30240;4;6;9;202;5;61;30240;INTRALOT DRAFI PIKERMI;;23 53 42;38 01 44;250;65
202-5-47-30250;4;6;9;202;5;47;30250;AQUIS PELEKAS BEACH HOTEL;;19 49 19;39 35 00;290;65
202-5-31-30270;4;6;9;202;5;31;30270;MARFIN EGNATIA EKALI;;23 50 01;38 06 25;0;65
202-5-100-30280;4;6;10;202;5;100;30280;MITERA MAROUSI;;23 47 22;38 01 45;0;65
202-5-100-30290;4;6;10;202;5;100;30290;YGEIA MAROUSI;;23 47 23;38 01 42;0;65
202-5-31-30300;4;6;9;202;5;31;30300;MARFIN PLATANON EKALI;;23 50 28;38 06 48;0;65
202-5-32-30310;4;6;9;202;5;32;30310;LINDE MANDRA;;23 31 00;38 03 58;0;65
202-5-31-30340;4;6;9;202;5;31;30340;SINGULAR N.IONIA;;23 45 40;38 02 30;0;65
