202-10-30400-52173;IT2175;34;19 51 36;39 38 04;10;35;KONTOKALI
202-10-20310-42203;IT2204;34;22 30 06;39 40 06;65;35;OMORFOHORI
202-10-20310-52203;IT2205;34;22 30 06;39 40 06;65;35;OMORFOHORI
202-10-20310-62203;IT2206;34;22 30 06;39 40 06;65;35;OMORFOHORI
202-10-20310-42213;IT2214;34;22 29 22;39 37 03;65;35;MELISSOHORI
202-10-20310-52213;IT2215;34;22 29 22;39 37 03;65;35;MELISSOHORI
202-10-20310-62213;IT2216;34;22 29 22;39 37 03;65;35;MELISSOHORI
202-10-20300-12223;IT2221;34;21 19 46;39 27 36;65;36;MESOCHORA
202-10-20300-22223;IT2222;34;21 19 46;39 27 36;65;36;MESOCHORA
202-10-20300-22223;IT2222b;34;21 19 46;39 27 36;65;36;MESOCHORA
202-10-20300-32223;IT2223;34;21 19 46;39 27 36;65;36;MESOCHORA
202-10-20320-12233;IT2231;34;20 51 32;39 39 10;65;35;IOANNINA SOUTH
202-10-20320-22233;IT2232;34;20 51 32;39 39 10;65;35;IOANNINA SOUTH
202-10-20320-32233;IT2233;34;20 51 32;39 39 10;65;35;IOANNINA SOUTH
202-10-20310-12243;IT2241;34;22 09 34;39 17 45;65;36;AG. VISSARIOS
202-10-20310-22243;IT2242;34;22 09 34;39 17 45;65;36;AG. VISSARIOS
202-10-20310-32243;IT2243;34;22 09 34;39 17 45;65;36;AG. VISSARIOS
202-10-20300-12253;IT2251;34;21 47 53;39 08 27;65;36;NERAIDA
202-10-20300-22253;IT2252;34;21 47 53;39 08 27;65;36;NERAIDA
202-10-20300-32253;IT2253;34;21 47 53;39 08 27;65;36;NERAIDA
202-10-30300-12273;IT2271;34;20 54 36;39 19 08;65;36;TSAGAROPOULO
202-10-30300-22273;IT2272;34;20 54 36;39 19 08;65;36;TSAGAROPOULO
202-10-30300-42273;IT2274;34;20 54 36;39 19 08;67;36;TSAGAROPOULO
202-10-30300-52273;IT2275;34;20 54 36;39 19 08;67;36;TSAGAROPOULO
202-10-20320-12283;IT2281;34;20 48 13;39 42 40;60;36;ELEOUSA IOANNINON
202-10-20320-22283;IT2282;34;20 48 13;39 42 40;60;36;ELEOUSA IOANNINON
202-10-20310-42303;IT2304;34;22 25 01;39 38 15;65;35;LARISSA TAXIDROMIOU SQ
202-10-20310-52303;IT2305;34;22 25 01;39 38 15;66;35;LARISSA TAXIDROMIOU SQ
202-10-20310-62303;IT2306;34;22 25 01;39 38 15;65;35;LARISSA TAXIDROMIOU SQ
202-10-20310-42313;IT2314;34;21 52 20;39 29 07;67;36;AGNADERO KARDITSAS
202-10-20310-52313;IT2315;34;21 52 20;39 29 07;67;36;AGNADERO KARDITSAS
202-10-20310-62313;IT2316;34;21 52 20;39 29 07;67;36;AGNADERO KARDITSAS
202-10-30300-42323;IT2324;34;20 54 00;39 05 21;67;36;KALOGERIKO
202-10-30300-52323;IT2325;34;20 54 00;39 05 21;67;36;KALOGERIKO
202-10-30300-62323;IT2326;34;20 54 00;39 05 21;67;36;KALOGERIKO
202-10-30400-42333;IT2334;34;19 55 10;39 35 31;66;35;CORFU KANONI
202-10-30400-52333;IT2335;34;19 55 10;39 35 31;66;35;CORFU KANONI
202-10-20300-42353;IT2354;34;23 03 54;39 19 49;67;35;LEHONIA (V)
202-10-20300-52353;IT2355;34;23 03 54;39 19 49;67;35;LEHONIA (V)
202-10-20300-62353;IT2356;34;23 03 54;39 19 49;67;35;LEHONIA (V)
202-10-20310-12363;IT2361;34;21 43 57;39 23 12;65;36;ELLINOPIRGOS
202-10-20310-12373;IT2371;34;22 49 23;39 20 48;65;35;SESKLO
202-10-20320-42433;IT2434;34;20 51 37;39 40 22;65;35;IOANNINA CASTLE (V)
202-10-20320-52433;IT2435;34;20 51 37;39 40 22;65;35;IOANNINA CASTLE (V)
202-10-20310-42443;IT2444;34;22 21 42;39 44 34;360;36;ABELONAS CITY
202-10-20310-42453;IT2454;34;21 43 03;39 31 28;67;36;PIGI TRIKALON
202-10-20310-52453;IT2455;34;21 43 03;39 31 28;67;36;PIGI TRIKALON
202-10-20310-62453;IT2456;34;21 43 03;39 31 28;67;36;PIGI TRIKALON
202-10-20310-42463;IT2464;34;21 44 54;39 34 26;67;36;TRIKALA NORTH
202-10-20310-52463;IT2465;34;21 44 54;39 34 26;67;36;TRIKALA NORTH
202-10-20310-62463;IT2466;34;21 44 54;39 34 26;67;36;TRIKALA NORTH
202-10-20310-42473;IT2474;34;22 30 32;39 46 33;67;36;MAKRIHORI LARISSAS
202-10-20310-52473;IT2475;34;22 30 32;39 46 33;67;36;MAKRIHORI LARISSAS
202-10-20310-62473;IT2476;34;22 30 32;39 46 33;67;36;MAKRIHORI LARISSAS
202-10-20310-42493;IT2494;34;22 23 33;39 37 28;65;35;LARISSA NEAPOLI (V)
202-10-20310-52493;IT2495;34;22 23 33;39 37 28;65;35;LARISSA NEAPOLI (V)
202-10-20310-62493;IT2496;34;22 23 33;39 37 28;65;35;LARISSA NEAPOLI (V)
202-10-20310-42513;IT2514;34;22 26 02;39 38 01;65;35;LARISSA LAHANOKIPOI (V)
202-10-20310-52513;IT2515;34;22 26 02;39 38 01;65;35;LARISSA LAHANOKIPOI (V)
202-10-20310-62513;IT2516;34;22 26 02;39 38 01;65;35;LARISSA LAHANOKIPOI (V)
202-10-20310-02517;IT2517;34;22 26 02;39 38 01;65;35;LARISSA LAHANOKIPOI (V)
202-10-20320-12523;IT2521;34;20 48 47;39 35 09;33;35;DODONI TUNEL 1
202-10-20320-12523;IT2521b;34;20 48 47;39 35 09;33;35;DODONI TUNEL 1
202-10-30400-12533;IT2531;34;20 20 42;39 27 08;33;35;VASILIKOS THESPROTIAS TUNNEL
202-10-30400-12533;IT2531b;34;20 20 42;39 27 08;33;35;VASILIKOS THESPROTIAS TUNNEL
202-10-20320-12543;IT2541;34;20 46 55;39 34 03;33;35;DODONI TUNNEL 2
202-10-20320-12543;IT2541b;34;20 46 55;39 34 03;33;35;DODONI TUNNEL 2
202-10-30400-12553;IT2551;34;20 23 47;39 26 32;65;36;MESOVOUNI THESPROTIAS TUNNEL
202-10-30400-22553;IT2552;34;20 23 47;39 26 32;33;35;MESOVOUNI THESPROTIAS TUNNEL
202-10-30400-22553;IT2552b;34;20 23 47;39 26 32;33;35;MESOVOUNI THESPROTIAS TUNNEL
202-10-30400-42553;IT2554;34;20 23 47;39 26 32;65;35;MESOVOUNI THESPROTIAS TUNNEL
202-10-30400-12563;IT2561;34;20 22 37;39 26 46;33;35;PSAKA THESPROTIAS TUNNEL
202-10-30400-12563;IT2561b;34;20 22 37;39 26 46;33;35;PSAKA THESPROTIAS TUNNEL
202-10-30400-22563;IT2562;34;20 22 37;39 26 46;65;36;PSAKA THESPROTIAS TUNNEL
202-10-30400-52563;IT2565;34;20 22 37;39 26 46;65;35;PSAKA THESPROTIAS TUNNEL
202-10-20320-12573;IT2571;34;20 38 35;39 33 12;33;35;AG. NIKOLAOS IOANNINON TUNNEL
202-10-20320-12573;IT2571b;34;20 38 35;39 33 12;33;35;AG. NIKOLAOS IOANNINON TUNNEL
202-10-20310-42603;IT2604;34;21 47 47;39 33 49;67;36;TRIKALA EAST
202-10-20310-52603;IT2605;34;21 47 47;39 33 49;67;36;TRIKALA EAST
202-10-20310-62603;IT2606;34;21 47 47;39 33 49;67;36;TRIKALA EAST
202-10-20310-42613;IT2614;34;22 17 16;39 44 21;67;36;TIRNAVOS CENTER
202-10-20310-52613;IT2615;34;22 17 16;39 44 21;67;36;TIRNAVOS CENTER
202-10-20310-62613;IT2616;34;22 17 16;39 44 21;67;36;TIRNAVOS CENTER
202-10-20310-12633;IT2631;34;21 24 17;39 43 59;60;36;KALOMIRA (V)
202-10-20310-22633;IT2632;34;21 24 17;39 43 59;60;36;KALOMIRA (V)
202-10-20310-42643;IT2644;34;22 40 53;39 23 13;65;35;MIKRO PERIVOLAKIO
202-10-20310-52643;IT2645;34;22 40 53;39 23 13;65;35;MIKRO PERIVOLAKIO
202-10-20310-42653;IT2654;34;22 24 19;39 39 36;66;35;LARISSA CARREFOUR
202-10-20310-52653;IT2655;34;22 24 19;39 39 36;66;35;LARISSA CARREFOUR
202-10-20310-62653;IT2656;34;22 24 19;39 39 36;66;35;LARISSA CARREFOUR
202-10-20310-42683;IT2684;34;22 25 34;39 38 01;67;35;LARISSA AGIOS NIKOLAOS
202-10-20310-52683;IT2685;34;22 25 34;39 38 01;67;35;LARISSA AGIOS NIKOLAOS
202-10-20310-62683;IT2686;34;22 25 34;39 38 01;67;35;LARISSA AGIOS NIKOLAOS
202-10-20320-12703;IT2701;34;20 40 59;39 34 34;60;35;POLYGYROS IOANNINON
202-10-20320-22703;IT2702;34;20 40 59;39 34 34;60;35;POLYGYROS IOANNINON
202-10-20320-32703;IT2703;34;20 40 59;39 34 34;60;35;POLYGYROS IOANNINON
202-10-20310-42713;IT2714;34;21 52 36;39 21 52;67;36;MITROPOLI KARDITSAS
202-10-20310-52713;IT2715;34;21 52 36;39 21 52;67;36;MITROPOLI KARDITSAS
202-10-20310-62713;IT2716;34;21 52 36;39 21 52;67;36;MITROPOLI KARDITSAS
202-10-30300-12733;IT2731;34;20 47 07;39 23 17;60;35;DERVIZIANA (V)
202-10-30300-22733;IT2732;34;20 47 07;39 23 17;60;35;DERVIZIANA (V)
202-10-30300-32733;IT2733;34;20 47 07;39 23 17;65;35;DERVIZIANA (V)
202-10-20300-12743;IT2741;34;21 35 26;39 16 50;68;36;PETRILO KARDITSAS
202-10-20300-22743;IT2742;34;21 35 26;39 16 50;68;36;PETRILO KARDITSAS
202-10-20300-32743;IT2743;34;21 35 26;39 16 50;68;36;PETRILO KARDITSAS
202-10-20320-42753;IT2754;34;20 58 23;39 32 52;67;35;HOULIARADES
202-10-20320-52753;IT2755;34;20 58 23;39 32 52;67;35;HOULIARADES
202-10-20310-12763;IT2761;34;21 59 38;39 38 29;60;36;GRIZANO TRIKALON
202-10-20310-22763;IT2762;34;21 59 38;39 38 29;60;36;GRIZANO TRIKALON
202-10-30300-12783;IT2781;34;20 32 53;39 17 45;60;36;PIGES AHERONTA (V)
202-10-30300-22783;IT2782;34;20 32 53;39 17 45;60;36;PIGES AHERONTA (V)
202-10-30300-32783;IT2783;34;20 32 53;39 17 45;60;36;PIGES AHERONTA (V)
202-10-20310-42793;IT2794;34;22 39 05;39 57 19;67;36;NEOI POROI (V)
202-10-20310-52793;IT2795;34;22 39 05;39 57 19;67;36;NEOI POROI (V)
202-10-20310-62793;IT2796;34;22 39 05;39 57 19;67;36;NEOI POROI (V)
202-10-20300-12803;IT2801;34;21 36 07;39 19 17;60;36;AGIOS NIKOLAOS KARDITSAS
202-10-20310-12813;IT2811;34;22 37 09;39 17 03;60;35;ERETRIA FARSALON
202-10-20310-22813;IT2812;34;22 37 09;39 17 03;60;35;ERETRIA FARSALON
202-10-20310-32813;IT2813;34;22 37 09;39 17 03;60;35;ERETRIA FARSALON
202-10-20310-12833;IT2831;34;22 01 25;39 07 51;60;36;LOUTRA SMOKOVOU
202-10-20310-22833;IT2832;34;22 01 25;39 07 51;60;36;LOUTRA SMOKOVOU
202-10-30300-42843;IT2844;34;20 57 13;39 07 33;67;36;KOSTAKIOI
202-10-30300-52843;IT2845;34;20 57 13;39 07 33;67;36;KOSTAKIOI
202-10-30300-62843;IT2846;34;20 57 13;39 07 33;67;36;KOSTAKIOI
202-10-20310-42873;IT2874;34;21 46 29;39 15 32;67;36;LIMNI PLASTIRA SOUTH (V)
202-10-20310-52873;IT2875;34;21 46 29;39 15 32;67;36;LIMNI PLASTIRA SOUTH (V)
202-10-20310-62873;IT2876;34;21 46 29;39 15 32;67;36;LIMNI PLASTIRA SOUTH (V)
202-10-30400-42883;IT2884;34;19 51 04;39 32 31;65;35;AG GORDIOS HOTEL
202-10-20310-42893;IT2894;34;22 25 18;39 37 49;65;35;LARISSA RAILWAY STATION (V)
202-10-20310-52893;IT2895;34;22 25 18;39 37 49;65;35;LARISSA RAILWAY STATION (V)
202-10-20310-62893;IT2896;34;22 25 18;39 37 49;65;35;LARISSA RAILWAY STATION (V)
202-10-20310-02897;IT2897;34;22 25 18;39 37 49;65;35;LARISSA RAILWAY STATION (V)
202-10-20310-42903;IT2904;34;22 55 07;39 35 30;65;35;KERAMIDI MAGNISSIAS (V)
202-10-20310-52903;IT2905;34;22 55 07;39 35 30;65;35;KERAMIDI MAGNISSIAS (V)
202-10-20300-42913;IT2914;34;23 14 42;39 10 11;65;36;LAFKOS (V)
202-10-20300-52913;IT2915;34;23 14 42;39 10 11;65;36;LAFKOS (V)
202-10-30300-42923;IT2924;34;20 31 53;39 12 43;67;36;AMMOUDIA
202-10-30300-52923;IT2925;34;20 31 53;39 12 43;67;36;AMMOUDIA
202-10-20310-00037;IT2944;34;22 37 31;39 48 44;67;36;SPILIA KISSAVOU
202-10-20310-00038;IT2945;34;22 37 31;39 48 44;67;36;SPILIA KISSAVOU
202-10-20310-00039;IT2946;34;22 37 31;39 48 44;67;36;SPILIA KISSAVOU
202-10-20310-00234;IT2961;34;22 03 54;39 48 58;65;36;PRAITORIO
202-10-20310-00235;IT2962;34;22 03 54;39 48 58;65;36;PRAITORIO
202-10-20310-00236;IT2963;34;22 03 54;39 48 58;65;36;PRAITORIO
202-10-30400-00265;IT2981;34;20 15 19;39 30 45;67;35;IGOUMENITSA CITY 2
202-10-30400-00268;IT2985;34;20 15 19;39 30 45;67;35;IGOUMENITSA CITY 2
202-10-30400-00269;IT2986;34;20 15 19;39 30 45;67;35;IGOUMENITSA CITY 2
202-10-20310-00283;IT2994;34;21 46 04;39 30 37;67;36;MEGALA KALIVIA TRIKALON (V)
202-10-20310-00284;IT2995;34;21 46 04;39 30 37;67;36;MEGALA KALIVIA TRIKALON (V)
202-10-20310-00285;IT2996;34;21 46 04;39 30 37;67;36;MEGALA KALIVIA TRIKALON (V)
202-10-30300-10210;IT3034;34;20 11 10;39 11 48;360;35;GAIOS PAXOI
202-10-20310-13073;IT3071;34;22 25 07;39 43 40;65;36;FALANA LARISSAS (V)
202-10-20310-43093;IT3094;34;22 04 07;39 25 27;65;36;ERMITSIO KARDITSAS
202-10-20310-53093;IT3095;34;22 04 07;39 25 27;65;36;ERMITSIO KARDITSAS
202-10-20310-63093;IT3096;34;22 04 07;39 25 27;65;36;ERMITSIO KARDITSAS
202-10-20310-43103;IT3104;34;22 24 23;39 38 34;66;35;LARISSA IPPOKRATIS 2
202-10-20310-53103;IT3105;34;22 24 23;39 38 34;66;35;LARISSA IPPOKRATIS 2
202-10-20310-63103;IT3106;34;22 24 23;39 38 34;66;35;LARISSA IPPOKRATIS 2
202-10-30400-11211;IT3114;34;19 50 11;39 42 30;66;35;YPSOS CORFU
202-10-30400-11212;IT3115;34;19 50 11;39 42 30;66;35;YPSOS CORFU
202-10-20300-43123;IT3124;34;22 48 20;39 04 21;65;35;VRINENA MAGNISIAS (C)
202-10-20300-53123;IT3125;34;22 48 20;39 04 21;86;35;VRINENA MAGNISIAS (C)
202-10-20300-63123;IT3126;34;22 48 20;39 04 21;65;35;VRINENA MAGNISIAS (C)
202-10-20310-43133;IT3134;34;21 54 17;39 22 48;65;35;KARDITSA WEST (C)
202-10-20310-53133;IT3135;34;21 54 17;39 22 48;65;35;KARDITSA WEST (C)
202-10-20310-63133;IT3136;34;21 54 17;39 22 48;65;35;KARDITSA WEST (C)
202-10-30400-43143;IT3144;34;19 50 43;39 34 01;66;35;SINARADES
202-10-30400-53143;IT3145;34;19 50 43;39 34 01;66;35;SINARADES
202-10-20310-43153;IT3154;34;22 23 56;39 36 58;65;35;AEL STADIUM
202-10-20310-53153;IT3155;34;22 23 56;39 36 58;65;35;AEL STADIUM
202-10-20310-63153;IT3156;34;22 23 56;39 36 58;65;35;AEL STADIUM
202-10-20310-13153;IT3157;34;22 23 56;39 36 58;65;35;AEL STADIUM
202-10-20310-23153;IT3158;34;22 23 56;39 36 58;60;35;AEL STADIUM
202-10-20310-33153;IT3159;34;22 23 56;39 36 58;60;35;AEL STADIUM
202-10-30400-43163;IT3164;34;19 53 18;39 37 31;60;35;POTAMOS CORFU
202-10-30400-43163;IT3164b;34;19 53 18;39 37 31;60;35;POTAMOS CORFU
202-10-30400-53163;IT3165;34;19 53 18;39 37 31;65;35;POTAMOS CORFU
202-10-30400-63163;IT3166;34;19 53 18;39 37 31;65;35;POTAMOS CORFU
202-10-20300-43173;IT3174;34;22 55 41;39 21 34;65;35;VOLOS NEAPOLI 4
202-10-20300-53173;IT3175;34;22 55 41;39 21 34;65;35;VOLOS NEAPOLI 4
202-10-20300-63173;IT3176;34;22 55 41;39 21 34;65;35;VOLOS NEAPOLI 4
202-10-20310-13194;IT3194;34;22 25 57;39 38 56;65;35;LARISSA NEA SMIRNI
202-10-20310-53194;IT3195;34;22 25 57;39 38 56;65;35;LARISSA NEA SMIRNI
202-10-20310-63194;IT3196;34;22 25 57;39 38 56;65;35;LARISSA NEA SMIRNI
202-10-20300-13203;IT3201;34;22 47 50;39 15 52;65;35;OTE NEA AGHIALOS
202-10-20300-23203;IT3202;34;22 47 50;39 15 52;65;35;OTE NEA AGHIALOS
202-10-20300-33203;IT3203;34;22 47 50;39 15 52;65;35;OTE NEA AGHIALOS
202-10-30400-17013;IT7011;34;19 55 05;39 37 29;74;35;CORFU SOLOMOU
202-10-30400-17043;IT7041;34;19 55 16;39 37 28;74;35;CORFU N. THEOTOKI
202-10-30400-27043;IT7042;34;19 55 16;39 37 28;74;35;CORFU N. THEOTOKI
202-10-30400-17073;IT7071;34;19 55 24;39 37 26;60;35;CORFU KAPODISTRIOU
202-10-30400-17073;IT7071b;34;19 55 24;39 37 26;60;35;CORFU KAPODISTRIOU
202-10-30400-17083;IT7081;34;19 55 15;39 37 24;60;35;A. PATERON MICRO
202-10-30400-27083;IT7082;34;19 55 15;39 37 24;60;35;A. PATERON MICRO
202-10-30400-47143;IT7144;34;19 55 14;39 37 35;60;35;DONZELOT MICRO
202-10-30400-57143;IT7145;34;19 55 14;39 37 35;60;35;DONZELOT MICRO
202-10-20300-47153;IT7154;34;22 57 01;39 21 37;60;35;VOLOS KOUMOUNDOUROU MICRO
202-10-20300-47173;IT7174;34;22 56 15;39 22 05;60;35;VOLOS PAGASON MICRO
202-10-20300-57173;IT7175;34;22 56 15;39 22 05;60;35;VOLOS PAGASON MICRO
202-10-20300-47253;IT7254;34;22 56 45;39 21 38;65;35;WS VOLOS DIMITRIADOS MICRO
202-10-20300-47273;IT7274;34;22 56 03;39 22 22;65;35;WS VOLOS NEA IONIA MICRO
202-10-20320-47283;IT7284;34;20 51 05;39 39 39;65;35;WS IOANNINA L. DODONIS MICRO
202-10-20310-47293;IT7294;34;22 05 54;39 20 10;65;36;WS SOFADES MICRO
202-10-20310-47303;IT7304;34;22 24 54;39 37 57;60;35;LARISSA AGIOS NIKOLAOS MICRO
202-10-20310-47303;IT7304b;34;22 24 54;39 37 57;60;35;LARISSA AGIOS NIKOLAOS MICRO
202-10-30400-47313;IT7314;34;19 56 33;39 25 57;360;35;SANDY BEACH
202-10-20320-10391;IT7331;34;21 10 18;39 45 47;60;36;DIASINDETRIA METSOVOU TUNNEL
202-10-20320-10391;IT7331b;34;21 10 18;39 45 47;60;36;DIASINDETRIA METSOVOU TUNNEL
202-10-20320-10850;IT7341;34;21 07 11;39 45 25;32;36;ANTHOHORIOU EAST
202-10-20320-10850;IT7341b;34;21 07 11;39 45 25;60;36;ANTHOHORIOU EAST
202-10-20320-10850;IT7341c;34;21 07 11;39 45 25;32;36;ANTHOHORIOU EAST
202-10-20320-10851;IT7351;34;21 10 05;39 45 34;32;36;KALAMION EAST
202-10-20320-10851;IT7351b;34;21 10 05;39 45 34;32;36;KALAMION EAST
202-10-20320-10868;IT7352;34;21 10 05;39 45 34;67;36;KALAMION EAST
202-10-20320-10868;IT7352b;34;21 10 05;39 45 34;67;36;KALAMION EAST
202-10-20320-11378;IT7361;34;21 07 56;39 45 17;66;36;VOTONOSIOU
202-10-20320-11378;IT7361b;34;21 07 56;39 45 17;32;36;VOTONOSIOU
202-10-20320-11378;IT7361c;34;21 07 56;39 45 17;32;36;VOTONOSIOU
202-10-20320-11379;IT7362;34;21 07 56;39 45 17;66;36;VOTONOSIOU
202-10-20320-11371;IT7371;34;21 08 51;39 45 08;32;36;KORIFON EAST TUNNEL
202-10-20320-11371;IT7371b;34;21 08 51;39 45 08;32;36;KORIFON EAST TUNNEL
202-10-20320-11371;IT7371c;34;21 08 51;39 45 08;32;36;KORIFON EAST TUNNEL
202-10-20320-11371;IT7371d;34;21 08 51;39 45 08;32;36;KORIFON EAST TUNNEL
202-10-20320-11372;IT7381;34;21 09 36;39 45 19;32;36;KRIMNOU EAST TUNNEL
202-10-20320-11372;IT7381b;34;21 09 36;39 45 19;32;36;KRIMNOU EAST TUNNEL
202-10-20320-11372;IT7381c;34;21 09 36;39 45 19;32;36;KRIMNOU EAST TUNNEL
202-10-20320-11372;IT7381d;34;21 09 36;39 45 19;32;36;KRIMNOU EAST TUNNEL
202-10-30300-10902;IT7394;34;20 59 03;39 09 38;65;36;WS ARTA CENTER MICRO
202-10-30550-10017;KR0011;34;23 44 37;35 30 25;60;35;NOHIA
202-10-30550-20017;KR0012;34;23 44 37;35 30 25;60;35;NOHIA
202-10-30550-10027;KR0021;34;24 04 45;35 28 02;65;121;MALAXA
202-10-30550-20027;KR0022;34;24 04 45;35 28 02;65;121;MALAXA
202-10-30550-30027;KR0023;34;24 04 45;35 28 02;65;35;MALAXA
202-10-30550-40027;KR0024;34;24 04 45;35 28 02;65;35;MALAXA
202-10-30550-50027;KR0025;34;24 04 45;35 28 02;65;35;MALAXA
202-10-30550-60027;KR0026;34;24 04 45;35 28 02;65;35;MALAXA
202-10-30550-40028;KR0027;34;24 04 45;35 28 02;10;35;MALAXA
202-10-30550-10047;KR0041;34;24 29 16;35 21 25;60;35;RETHIMNO
202-10-30550-20047;KR0042;34;24 29 16;35 21 25;60;35;RETHIMNO
202-10-30550-40047;KR0044;34;24 29 16;35 21 25;60;35;RETHIMNO
202-10-30550-50047;KR0045;34;24 29 16;35 21 25;60;35;RETHIMNO
202-10-30500-10057;KR0051;34;24 56 04;35 16 44;60;35;IDI
202-10-30500-20057;KR0052;34;24 56 04;35 16 44;60;35;IDI
202-10-30500-10067;KR0061;34;25 00 26;35 22 10;65;121;RODIA
202-10-30500-20067;KR0062;34;25 00 26;35 22 10;60;35;RODIA
202-10-30500-40067;KR0064;34;25 00 26;35 22 10;65;35;RODIA
202-10-30500-10087;KR0081;34;25 37 02;35 16 20;60;35;STAVROS
202-10-30500-20087;KR0082;34;25 37 02;35 16 20;60;35;STAVROS
202-10-30500-30087;KR0083;34;25 37 02;35 16 20;60;35;STAVROS
202-10-30500-10097;KR0091;34;26 00 34;35 11 08;60;36;CHAMAIZI
202-10-30500-20097;KR0092;34;26 00 34;35 11 08;60;36;CHAMAIZI
202-10-30500-10107;KR0101;34;25 45 01;35 04 44;60;121;IERAPETRA
202-10-30500-20107;KR0102;34;25 45 01;35 04 44;60;35;IERAPETRA
202-10-30500-30107;KR0103;34;25 45 01;35 04 44;60;35;IERAPETRA
202-10-30500-10117;KR0111;34;25 43 55;35 14 21;66;35;ELOUNDA VILLAGE
202-10-30500-40114;KR0114;34;25 43 55;35 14 21;66;35;ELOUNDA VILLAGE
202-10-30550-10137;KR0131;34;24 14 32;35 20 24;60;35;ALIKAMPOS
202-10-30550-20137;KR0132;34;24 14 32;35 20 24;60;121;ALIKAMPOS
202-10-30550-40137;KR0134;34;24 14 32;35 20 24;10;35;ALIKAMPOS
202-10-30550-50137;KR0135;34;24 14 32;35 20 24;60;35;ALIKAMPOS
202-10-30500-10147;KR0141;34;25 12 24;34 59 34;65;36;AHENTRIAS
202-10-30500-20147;KR0142;34;25 12 24;34 59 34;65;36;AHENTRIAS
202-10-30500-30147;KR0143;34;25 12 24;34 59 34;65;36;AHENTRIAS
202-10-30500-40147;KR0144;34;25 12 24;34 59 34;65;36;AHENTRIAS
202-10-30500-10157;KR0151;34;25 46 05;35 00 30;65;35;IERAPETRA (VAN)
202-10-30500-10167;KR0161;34;24 52 20;34 59 40;65;36;POMPIA
202-10-30500-20167;KR0162;34;24 52 20;34 59 40;65;36;POMPIA
202-10-30500-30167;KR0163;34;24 52 20;34 59 40;65;36;POMPIA
202-10-30550-10177;KR0171;34;24 45 14;35 24 43;60;35;BALI
202-10-30550-20177;KR0172;34;24 45 14;35 24 43;60;35;BALI
202-10-30550-10187;KR0181;34;24 26 24;35 12 42;90;121;PLAKIAS
202-10-30550-10187;KR0181b;34;24 26 24;35 12 42;65;121;PLAKIAS
202-10-30550-20187;KR0182;34;24 26 24;35 12 42;65;36;PLAKIAS
202-10-30550-20187;KR0182b;34;24 26 24;35 12 42;65;36;PLAKIAS
202-10-30500-10197;KR0191;34;25 52 33;35 04 48;65;121;THRIPTI
202-10-30500-10197;KR0191b;34;25 52 33;35 04 48;65;121;THRIPTI
202-10-30500-20197;KR0192;34;25 52 33;35 04 48;60;36;THRIPTI
202-10-30500-20197;KR0192b;34;25 52 33;35 04 48;60;36;THRIPTI
202-10-30550-10207;KR0201;34;24 01 01;35 30 42;86;35;CHANIA
202-10-30550-20207;KR0202;34;24 01 01;35 30 42;86;35;CHANIA
202-10-30550-30207;KR0203;34;24 01 01;35 30 42;86;35;CHANIA
202-10-30550-40207;KR0204;34;24 01 01;35 30 42;86;35;CHANIA
202-10-30550-50207;KR0205;34;24 01 01;35 30 42;86;35;CHANIA
202-10-30550-60207;KR0206;34;24 01 01;35 30 42;86;35;CHANIA
202-10-30550-10217;KR0211;34;24 06 05;35 12 37;60;36;ANOPOLI
202-10-30550-20217;KR0212;34;24 06 05;35 12 37;65;121;ANOPOLI
202-10-30550-20217;KR0212b;34;24 06 05;35 12 37;65;121;ANOPOLI
202-10-30550-10227;KR0221;34;23 58 35;35 24 41;60;35;THERISOS
202-10-30550-20227;KR0222;34;23 58 35;35 24 41;60;35;THERISOS
202-10-30550-10237;KR0231;34;23 40 45;35 14 44;86;36;PALEOHORA
202-10-30550-10237;KR0231b;34;23 40 45;35 14 44;86;36;PALEOHORA
202-10-30550-20237;KR0232;34;23 40 45;35 14 44;86;121;PALEOHORA
202-10-30550-10257;KR0251;34;23 44 45;35 24 38;160;36;KOTSIFIANA
202-10-30550-20257;KR0252;34;23 44 45;35 24 38;160;36;KOTSIFIANA
202-10-30500-10267;KR0261;34;26 04 04;35 04 09;60;36;ETIA
202-10-30500-20267;KR0262;34;26 04 04;35 04 09;60;36;ETIA
202-10-30500-30267;KR0263;34;26 04 04;35 04 09;60;36;ETIA
202-10-30500-10277;KR0271;34;26 13 16;35 12 28;60;36;PALEKASTRO
202-10-30500-20277;KR0272;34;26 13 16;35 12 28;60;36;PALEKASTRO
202-10-30500-30277;KR0273;34;26 13 16;35 12 28;60;36;PALEKASTRO
202-10-30500-10287;KR0281;34;25 01 16;35 23 38;66;121;AG. PELAGIA
202-10-30550-10297;KR0291;34;24 43 36;35 14 25;65;121;AMARI
202-10-30550-20297;KR0292;34;24 43 36;35 14 25;65;36;AMARI
202-10-30500-10317;KR0311;34;24 59 07;35 22 50;66;121;VASILIKON
202-10-30500-20317;KR0312;34;24 59 07;35 22 50;65;121;VASILIKON
202-10-30550-10327;KR0321;34;23 50 06;35 30 41;90;35;PLATANIAS
202-10-30550-20327;KR0322;34;23 50 06;35 30 41;60;35;PLATANIAS
202-10-30500-10337;KR0331;34;25 08 17;35 20 22;68;35;ATLANDIS
202-10-30500-20337;KR0332;34;25 08 17;35 20 22;68;35;ATLANDIS
202-10-30500-40337;KR0334;34;25 08 17;35 20 22;68;35;ATLANDIS
